queryName,queryNameNormalized,areaCd,areaNm,signguCd,signguNm,fullRegionNm,matchType,matchNote
대구광역시달성군,대구광역시달성군,27,대구광역시,27710,달성군,대구광역시 달성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
군위,군위,27,대구광역시,27720,군위군,대구광역시 군위군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
군위군,군위군,27,대구광역시,27720,군위군,대구광역시 군위군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대구군위,대구군위,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대구군위군,대구군위군,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대구시군위,대구시군위,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대구시군위군,대구시군위군,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대구광역시군위,대구광역시군위,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대구광역시군위군,대구광역시군위군,27,대구광역시,27720,군위군,대구광역시 군위군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
중,중,28,인천광역시,28110,중구,인천광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
중구,중구,28,인천광역시,28110,중구,인천광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천중,인천중,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시중,인천시중,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천중구,인천중구,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시중구,인천시중구,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시중,인천광역시중,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시중구,인천광역시중구,28,인천광역시,28110,중구,인천광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
동,동,28,인천광역시,28140,동구,인천광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
동구,동구,28,인천광역시,28140,동구,인천광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천동,인천동,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천동구,인천동구,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시동,인천시동,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시동구,인천시동구,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시동,인천광역시동,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시동구,인천광역시동구,28,인천광역시,28140,동구,인천광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
미추홀,미추홀,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
미추홀구,미추홀구,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천미추홀,인천미추홀,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천미추홀구,인천미추홀구,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시미추홀,인천시미추홀,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시미추홀구,인천시미추홀구,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시미추홀,인천광역시미추홀,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시미추홀구,인천광역시미추홀구,28,인천광역시,28177,미추홀구,인천광역시 미추홀구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
연수,연수,28,인천광역시,28185,연수구,인천광역시 연수구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
연수구,연수구,28,인천광역시,28185,연수구,인천광역시 연수구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천연수,인천연수,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시연수,인천시연수,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천연수구,인천연수구,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시연수구,인천시연수구,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시연수,인천광역시연수,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시연수구,인천광역시연수구,28,인천광역시,28185,연수구,인천광역시 연수구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
남동,남동,28,인천광역시,28200,남동구,인천광역시 남동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
남동구,남동구,28,인천광역시,28200,남동구,인천광역시 남동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천남동,인천남동,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천남동구,인천남동구,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시남동,인천시남동,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시남동구,인천시남동구,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시남동,인천광역시남동,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시남동구,인천광역시남동구,28,인천광역시,28200,남동구,인천광역시 남동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
부평,부평,28,인천광역시,28237,부평구,인천광역시 부평구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
부평구,부평구,28,인천광역시,28237,부평구,인천광역시 부평구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천부평,인천부평,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천부평구,인천부평구,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시부평,인천시부평,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시부평구,인천시부평구,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시부평,인천광역시부평,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시부평구,인천광역시부평구,28,인천광역시,28237,부평구,인천광역시 부평구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
계양,계양,28,인천광역시,28245,계양구,인천광역시 계양구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
계양구,계양구,28,인천광역시,28245,계양구,인천광역시 계양구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천계양,인천계양,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천계양구,인천계양구,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시계양,인천시계양,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시계양구,인천시계양구,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시계양,인천광역시계양,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시계양구,인천광역시계양구,28,인천광역시,28245,계양구,인천광역시 계양구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서,서,28,인천광역시,28260,서구,인천광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서구,서구,28,인천광역시,28260,서구,인천광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천서,인천서,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천서구,인천서구,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시서,인천시서,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시서구,인천시서구,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시서,인천광역시서,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시서구,인천광역시서구,28,인천광역시,28260,서구,인천광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
강화,강화,28,인천광역시,28710,강화군,인천광역시 강화군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
강화군,강화군,28,인천광역시,28710,강화군,인천광역시 강화군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천강화,인천강화,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천강화군,인천강화군,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시강화,인천시강화,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시강화군,인천시강화군,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시강화,인천광역시강화,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시강화군,인천광역시강화군,28,인천광역시,28710,강화군,인천광역시 강화군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
옹진,옹진,28,인천광역시,28720,옹진군,인천광역시 옹진군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
옹진군,옹진군,28,인천광역시,28720,옹진군,인천광역시 옹진군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
인천옹진,인천옹진,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시옹진,인천시옹진,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천옹진군,인천옹진군,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천시옹진군,인천시옹진군,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시옹진,인천광역시옹진,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
인천광역시옹진군,인천광역시옹진군,28,인천광역시,28720,옹진군,인천광역시 옹진군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
동,동,29,광주광역시,29110,동구,광주광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
동구,동구,29,광주광역시,29110,동구,광주광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광주동,광주동,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주동구,광주동구,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시동,광주시동,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시동구,광주시동구,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시동,광주광역시동,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시동구,광주광역시동구,29,광주광역시,29110,동구,광주광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서,서,29,광주광역시,29140,서구,광주광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서구,서구,29,광주광역시,29140,서구,광주광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광주서,광주서,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주서구,광주서구,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시서,광주시서,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시서구,광주시서구,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시서,광주광역시서,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시서구,광주광역시서구,29,광주광역시,29140,서구,광주광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
남,남,29,광주광역시,29155,남구,광주광역시 남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
남구,남구,29,광주광역시,29155,남구,광주광역시 남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광주남,광주남,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주남구,광주남구,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시남,광주시남,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시남구,광주시남구,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시남,광주광역시남,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시남구,광주광역시남구,29,광주광역시,29155,남구,광주광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
북,북,29,광주광역시,29170,북구,광주광역시 북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
북구,북구,29,광주광역시,29170,북구,광주광역시 북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광주북,광주북,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주북구,광주북구,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시북,광주시북,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시북구,광주시북구,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시북,광주광역시북,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시북구,광주광역시북구,29,광주광역시,29170,북구,광주광역시 북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광산,광산,29,광주광역시,29200,광산구,광주광역시 광산구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광산구,광산구,29,광주광역시,29200,광산구,광주광역시 광산구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광주광산,광주광산,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광산구,광주광산구,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시광산,광주시광산,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주시광산구,광주시광산구,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시광산,광주광역시광산,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광주광역시광산구,광주광역시광산구,29,광주광역시,29200,광산구,광주광역시 광산구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
동,동,30,대전광역시,30110,동구,대전광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
동구,동구,30,대전광역시,30110,동구,대전광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대전동,대전동,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전동구,대전동구,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시동,대전시동,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시동구,대전시동구,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시동,대전광역시동,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시동구,대전광역시동구,30,대전광역시,30110,동구,대전광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
중,중,30,대전광역시,30140,중구,대전광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
중구,중구,30,대전광역시,30140,중구,대전광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대전중,대전중,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시중,대전시중,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전중구,대전중구,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시중구,대전시중구,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시중,대전광역시중,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시중구,대전광역시중구,30,대전광역시,30140,중구,대전광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서,서,30,대전광역시,30170,서구,대전광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서구,서구,30,대전광역시,30170,서구,대전광역시 서구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대전서,대전서,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전서구,대전서구,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시서,대전시서,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시서구,대전시서구,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시서,대전광역시서,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시서구,대전광역시서구,30,대전광역시,30170,서구,대전광역시 서구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
유성,유성,30,대전광역시,30200,유성구,대전광역시 유성구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
유성구,유성구,30,대전광역시,30200,유성구,대전광역시 유성구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대전유성,대전유성,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시유성,대전시유성,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전유성구,대전유성구,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시유성구,대전시유성구,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시유성,대전광역시유성,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시유성구,대전광역시유성구,30,대전광역시,30200,유성구,대전광역시 유성구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대덕,대덕,30,대전광역시,30230,대덕구,대전광역시 대덕구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대덕구,대덕구,30,대전광역시,30230,대덕구,대전광역시 대덕구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
대전대덕,대전대덕,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전대덕구,대전대덕구,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시대덕,대전시대덕,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전시대덕구,대전시대덕구,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시대덕,대전광역시대덕,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
대전광역시대덕구,대전광역시대덕구,30,대전광역시,30230,대덕구,대전광역시 대덕구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
중,중,31,울산광역시,31110,중구,울산광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
중구,중구,31,울산광역시,31110,중구,울산광역시 중구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
울산중,울산중,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시중,울산시중,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산중구,울산중구,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시중구,울산시중구,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산광역시중,울산광역시중,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산광역시중구,울산광역시중구,31,울산광역시,31110,중구,울산광역시 중구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
남,남,31,울산광역시,31140,남구,울산광역시 남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
남구,남구,31,울산광역시,31140,남구,울산광역시 남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
울산남,울산남,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산남구,울산남구,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시남,울산시남,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시남구,울산시남구,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산광역시남,울산광역시남,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산광역시남구,울산광역시남구,31,울산광역시,31140,남구,울산광역시 남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
동,동,31,울산광역시,31170,동구,울산광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
동구,동구,31,울산광역시,31170,동구,울산광역시 동구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
울산동,울산동,31,울산광역시,31170,동구,울산광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산동구,울산동구,31,울산광역시,31170,동구,울산광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시동,울산시동,31,울산광역시,31170,동구,울산광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산시동구,울산시동구,31,울산광역시,31170,동구,울산광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
울산광역시동,울산광역시동,31,울산광역시,31170,동구,울산광역시 동구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
